"","FACILITYID","NAME","ADDRESS","CITY","STATE","ZIP","ZIP4","TELEPHONE","TYPE","STATUS","POPULATION","COUNTY","COUNTYFIPS","COUNTRY","NAICS_CODE","NAICS_DESC","SOURCE","SOURCEDATE","VAL_METHOD","VAL_DATE","WEBSITE","SECURELVL","CAPACITY","SHAPE_Leng","GlobalID","CreationDa","Creator","EditDate","Editor","SHAPE_Le_1","SHAPE_Area","intersection","HUC","elevation","elev_units","LONGITUDE","LATITUDE","INDEX_CARCERAL","GEOID","URBAN","REGION"
"4403","10002418","WEST BATON ROUGE PARISH DETENTION CENTER","1150 NORTHWEST DR","PORT ALLEN","LA","70767","-999","(225) 346-6400","COUNTY","OPEN",303,"WEST BATON ROUGE","22121","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.wbrsheriff.org/Contacts/ContactUs.asp",2017-09-29,"IMAGERY/OTHER",2019-12-16,"http://www.wbrsheriff.org/","NOT AVAILABLE",333,0.00577789613021,"{0C263C95-49ED-424D-8D1E-43B5E275E890}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",692.574703339062,8.90418517e-07,84589,"080703000204",7.63,"meters",-91.216267014844,30.5013639046396,4895,221210202001023,"URBAN","WEST SOUTH CENTRAL"
"4404","10001640","WEST CARROLL DETENTION CENTER","180 CAPITAL BANK DR","EPPS","LA","71237","-999","(318) 926-4626","COUNTY","OPEN",0,"WEST CARROLL","22123","USA","922140","CORRECTIONAL INSTITUTIONS","https://doc.louisiana.gov/location/west-carroll-parish/",2019-12-12,"IMAGERY/OTHER",2019-12-16,"https://doc.louisiana.gov/location/west-carroll-parish/","MEDIUM",-999,0.00792158620251,"{B75C621A-FC72-4AE1-9DDC-83F7D5E51154}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",947.165445479186,3.118828309e-06,86751,"080500020504",28.32,"meters",-91.4839853563739,32.5992744527783,4896,221230003003063,"RURAL","WEST SOUTH CENTRAL"
"4405","10003154","SARATOGA COUNTY CORRECTIONAL FACILITY","6010 COUNTY FARM RD","BALLSTON SPA","NY","12020","-999","(518) 885-6761","COUNTY","OPEN",184,"SARATOGA","36091","USA","922140","CORRECTIONAL INSTITUTIONS","https://saratogacountysheriff.org/?page_id=28",2018-04-10,"IMAGERY/OTHER",2020-02-13,"https://saratogacountysheriff.org/?page_id=28","NOT AVAILABLE",255,0.00474818734102,"{1F162087-4F28-44E0-ADE1-B233EA900EDA}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",606.51669958336,8.18825241e-07,22757,"020200030406",119.93,"meters",-73.874359668518,43.0201496316614,4897,360910614032001,"RURAL","MID ATLANTIC"
"4406","10003173","SCHENECTADY COUNTY CORRECTIONAL FACILITY","320 VEEDER AVE","SCHENECTADY","NY","12307","-999","(518) 388-4300","COUNTY","OPEN",289,"SCHENECTADY","36093","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.schenectadycounty.com/node/272",2018-04-10,"IMAGERY/OTHER",2020-02-13,"https://www.schenectadycounty.com/node/272","NOT AVAILABLE",378,0.0032517260734,"{771B0197-A19D-499C-A53C-52F0A18851C5}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",413.693912962522,4.7963003e-07,67066,"020200041108",85.53,"meters",-73.9402754274293,42.8099346832853,4898,360930210011022,"URBAN","MID ATLANTIC"
"4407","10001218","RED EAGLE COMMUNITY WORK CENTER","1290 RED EAGLE RD","MONTGOMERY","AL","36110","-999","(334) 262-4604","STATE","OPEN",333,"MONTGOMERY","01101","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.doc.state.al.us/StatReports.aspx, http://www.doc.state.al.us/FacAddr.aspx",2017-08-31,"IMAGERY/OTHER",2019-10-22,"http://www.doc.state.al.us/FacAddr.aspx","MINIMUM",340,0.00376476465769,"{1E6699EA-980D-4649-80D7-B696F718C5AD}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",438.190876767062,5.39930901e-07,35195,"031502010104",49.02,"meters",-86.2369042221656,32.4655943935916,4899,11010051011003,"RURAL","EAST SOUTH CENTRAL"
"4408","10001419","RICHMOND COUNTY CORRECTIONAL INSTITUTION","2314 TOBACCO RD","AUGUSTA","GA","30906","-999","(706) 798-5572","COUNTY","OPEN",280,"RICHMOND","13245","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dcor.state.ga.us/Research/Monthly, http://www.dcor.state.ga.us/GDC/FacilityMap/html/S_50000237.html",2019-10-23,"IMAGERY/OTHER",2019-11-05,"http://www.dcor.state.ga.us/GDC/FacilityMap/html/S_50000237.html","MEDIUM",350,0.00449333827589,"{5E459A60-D9C9-44D5-AFE2-00BAF3207EB7}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",544.684393423193,1.368822876e-06,10265,"030601060303",101.12,"meters",-82.0392013035204,33.3733251385653,4900,132450107101000,"URBAN","SOUTH ATLANTIC"
"4409","10005781","VILLA RICA CITY JAIL","101 MAIN STREET","VILLA RICA","GA","30180","-999","(770) 459-5149","LOCAL","OPEN",NA,"CARROLL","13045","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.villarica.org/police.html",2019-10-23,"IMAGERY/OTHER",2019-11-05,"NOT AVAILABLE","NOT AVAILABLE",-999,0.00168891029507,"{E1BA09BF-75E1-459B-B556-07EB87460BB7}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",202.186758330769,1.6980829e-07,9878,"031300020201",347.83,"meters",-84.9183326583803,33.731718273334,4901,130459101014028,"URBAN","SOUTH ATLANTIC"
"4410","10005907","WEST CARROLL PARISH JAIL","305 EAST MAIN STREET","OAK GROVE","LA","71263","-999","(318) 428-2331","COUNTY","OPEN",13,"WEST CARROLL","22123","USA","922140","CORRECTIONAL INSTITUTIONS","http://doc.louisiana.gov/briefing-book, http://doc.louisiana.gov/contact-us/local-facilities",2017-09-29,"IMAGERY/OTHER",2019-12-16,"http://westcarrollsheriff.net/","NOT AVAILABLE",26,0.00217863399996,"{98B198D2-6EF2-49C7-80AB-E1B6033499AE}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",264.563200000674,1.77601644e-07,86750,"080500020503",36.84,"meters",-91.3874577233592,32.8603896674442,4902,221230002001009,"RURAL","WEST SOUTH CENTRAL"
"4411","10006195","FCI JESUP CAMP","2600 HIGHWAY 301 SOUTH","JESUP","GA","31599","-999","(912) 427-0870","FEDERAL","OPEN",150,"WAYNE","13305","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.bop.gov/locations/institutions/jes/",2019-10-23,"IMAGERY/OTHER",2019-11-05,"https://www.bop.gov/locations/","MINIMUM",128,0.00267738795468,"{514711A7-F4CA-4C48-9E47-DA0F3DC16705}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",320.226604120204,2.19609759e-07,6553,"030701060401",27.93,"meters",-81.8988782593062,31.5662324464404,4903,133059705001034,"URBAN","SOUTH ATLANTIC"
"4412","10006781","WEST FELICIANA PARISH TRANSITIONAL WORK PROGRAM","9943 WEST FELICIANA PARKWAY","ST. FRANCISVILLE","LA","70775","-999","(225) 635-3807","COUNTY","OPEN",242,"WEST FELICIANA","22125","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.countyoffice.org/west-feliciana-parish-work-release-facility-st-francisville-la-3a2/",2017-09-29,"IMAGERY/OTHER",2019-12-16,"http://www.stfrancisville.net/","NOT AVAILABLE",276,0.00253786012005,"{AEB80F33-5886-4497-982D-6045E20EC0CE}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",301.477307815206,3.31942595e-07,63267,"080702010307",42.28,"meters",-91.379865006051,30.8051701563525,4906,221259518011032,"RURAL","WEST SOUTH CENTRAL"
"4413","10005914","WINN PARISH JAIL","119 MAIN STREET","WINNFIELD","LA","71483","-999","(318) 628-4611","COUNTY","OPEN",43,"WINN","22127","USA","922140","CORRECTIONAL INSTITUTIONS","http://doc.louisiana.gov/briefing-book, http://doc.louisiana.gov/contact-us/local-facilities",2017-09-29,"IMAGERY/OTHER",2019-12-16,"http://www.sheriffalerts.com/cap_contact.php?office=54427","NOT AVAILABLE",47,0.00233114018532,"{525E5B6E-48CD-47AA-BCDC-EA28CDC85DF2}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",278.808255714009,2.98177194e-07,32297,"080403030503",43.04,"meters",-92.6391471816178,31.9262130086913,4907,221279603003062,"URBAN","WEST SOUTH CENTRAL"
"4414","10005932","ST. JOHN THE BAPTIST PARISH JAIL / SHERIFF","100 DEP. BARTON GRANIER DR","LAPLACE","LA","70068","-999","(985) 359-8627","COUNTY","OPEN",NA,"ST. JOHN THE BAPTIST","22095","USA","922140","CORRECTIONAL INSTITUTIONS","http://stjohnsheriff.org/crime-arrests/parish-prison/",2018-03-19,"IMAGERY/OTHER",2019-12-16,"http://www.stjohnsheriff.org/directory.php","NOT AVAILABLE",-999,0.00260823057291,"{8757818A-4A7D-425D-B76E-3D4A652627D4}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",310.454002513473,2.99856983e-07,85221,"080702040301",4.1,"meters",-90.4996256548417,30.0721092538738,4908,220950709002030,"URBAN","WEST SOUTH CENTRAL"
"4415","10004094","DIXON CORRECTIONAL INSTITUTE","5568 STATE HWY 68","JACKSON","LA","70748","-999","(225) 634-1200","STATE","OPEN",1778,"EAST FELICIANA","22037","USA","922140","CORRECTIONAL INSTITUTIONS","https://doc.louisiana.gov/location/dixon-correctional-institute/",2017-09-27,"IMAGERY/OTHER",2019-12-16,"http://www.doc.la.gov/contact/correctional-facilities/","MAXIMUM",1800,0.0254899000521,"{8303F4D2-6AF0-49E6-B2C7-FF174822006B}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",3156.59309558661,1.5127595746e-05,64355,"080702010306",66.03,"meters",-91.2075137337708,30.8132389982692,4909,220379515021042,"RURAL","WEST SOUTH CENTRAL"
"4416","10000963","LOUISIANA STATE PENITENTIARY","17544 TUNICA TRACE","ANGOLA","LA","70712","-999","(225) 655-4411","STATE","OPEN",6073,"WEST FELICIANA","22125","USA","922140","CORRECTIONAL INSTITUTIONS","https://doc.louisiana.gov/location/louisiana-state-penitentiary/",2017-09-27,"IMAGERY/OTHER",2019-12-16,"http://www.doc.la.gov/contact/correctional-facilities/","MAXIMUM",6312,0.0958348754504,"{6B08B694-CDFF-4985-924F-9B6E6538B41A}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",11529.8927111445,0.000111834972715,85941,"080702010101",13.29,"meters",-91.597326135366,30.9597693675851,4910,221259800001017,"RURAL","WEST SOUTH CENTRAL"
"4417","10005933","BRIDGE CITY CENTER FOR YOUTH","3225 RIVER ROAD","BRIDGE CITY","LA","70094","-999","(504) 436-4253","STATE","OPEN",124,"JEFFERSON","22051","USA","922140","CORRECTIONAL INSTITUTIONS","https://ojj.la.gov/about-ojj/administrative-functions/ojj-secure-care-facilities/",2019-12-16,"IMAGERY/OTHER",2019-12-16,"https://ojj.la.gov/about-ojj/administrative-functions/ojj-secure-care-facilities/","JUVENILE",-999,0.0114479017958,"{50277F2A-A545-48F5-8283-FB0A99A4C2AC}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1376.01612863083,8.775762034e-06,25856,"080903010307",2.14,"meters",-90.1674502629731,29.9378673440946,4911,220510282002008,"URBAN","WEST SOUTH CENTRAL"
"4418","10001643","TENSAS / J.B. EVANS CORRECTIONAL CENTER","500 ROUTH ST","NEWELTON","LA","71357","-999","(318) 467-3355","STATE","OPEN",NA,"TENSAS","22107","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.doc.la.gov/wp-content/uploads/stats/1k.pdf",2015-03-25,"IMAGERY/OTHER",2019-12-16,"http://www.sheriffalerts.com/cap_contact.php?office=54418","MEDIUM",388,0.00510266615818,"{A09ECBE8-B364-42AE-9C9B-15C9D324D4B6}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",606.649207763862,1.264948805e-06,32263,"080500030406",23.57,"meters",-91.2435748510921,32.0650455760611,4912,221070001001118,"RURAL","WEST SOUTH CENTRAL"
"4419","10000949","SWANSON CENTER FOR YOUTH AT MONROE","4701 S GRAND ST","MONROE","LA","71202","-999","(318) 362-5000","STATE","OPEN",156,"OUACHITA","22073","USA","922140","CORRECTIONAL INSTITUTIONS","https://ojj.la.gov/about-ojj/administrative-functions/ojj-secure-care-facilities/",2019-12-16,"IMAGERY/OTHER",2019-12-16,"https://ojj.la.gov/about-ojj/administrative-functions/ojj-secure-care-facilities/","JUVENILE",426,0.0176437998291,"{678843D6-28EC-455A-991F-2F72B3EBEC2B}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",2096.64153349993,1.5816012465e-05,87349,"080500011307",23.34,"meters",-92.1093761661332,32.4542143919299,4913,220730110003005,"URBAN","WEST SOUTH CENTRAL"
"4420","10004747","WARE YOUTH CENTER","3565 UNITED STATES HIGHWAY 71","COUSHATTA","LA","71019","-999","(318) 932-4411","STATE","OPEN",NA,"RED RIVER","22081","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.wareyouthcenter.com/",2017-12-04,"IMAGERY/OTHER",2019-12-16,"http://www.wareyouthcenter.com/Home_Page.php","JUVENILE",40,0.0182756813812,"{2C7C1036-CEC0-42FE-B552-6DD7C0C01599}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",2140.71223442908,1.6375363641e-05,55270,"111402020202",54.93,"meters",-93.3742096966968,32.0808443695523,4914,220819603002000,"RURAL","WEST SOUTH CENTRAL"
"4421","10000327","CI D RAY JAMES","3262 HIGHWAY 252","FOLKSTON","GA","31537","-999","(912) 496-6242","FEDERAL","OPEN",1826,"CHARLTON","13049","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.bop.gov/about/statistics/population_statistics.jsp, https://www.geogroup.com/Locations",2019-10-23,"IMAGERY/OTHER",2019-11-05,"https://www.geogroup.com/Locations","MEDIUM",2067,0.0149545774173,"{95AB080C-DB5F-4A7D-B572-92B942ADBFBF}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1834.39142232853,1.1076847845e-05,7879,"030702040901",28.49,"meters",-81.9789923956121,30.8740109363093,4915,130490101012019,"RURAL","SOUTH ATLANTIC"
"4422","10006511","FOLKSTON ICE PROCESSING CENTER","3026 HWY 252 E","FOLKSTON","GA","31537","-999","(912) 496-6905","FEDERAL","OPEN",413,"CHARLTON","13049","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.immigrantjustice.org/sites/default/files/uploaded-files/no-content-type/2017-06/ICE_detention_list_April2017_0.pdf, https://www.geogroup.com/Locations",2019-10-23,"IMAGERY/OTHER",2019-11-05,"https://www.geogroup.com/Locations","NOT AVAILABLE",780,0.00919421521528,"{693E1031-20D5-4A40-AB53-97D230E879B0}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1094.74760380387,3.906913048e-06,7879,"030702040901",28.61,"meters",-81.9811204754999,30.8712778230174,4916,130490101012019,"RURAL","SOUTH ATLANTIC"
"4423","10000292","METRO STATE PRISON","1301 CONSTITUTION ROAD SOUTHEAST","ATLANTA","GA","30316","-999","(404) 460-2100","STATE","OPEN",355,"DEKALB","13089","USA","922140","CORRECTIONAL INSTITUTIONS","http://gdc.ga.gov/Facilities/metro-reentry-facility",2019-10-23,"IMAGERY/OTHER",2019-11-05,"http://gdc.ga.gov/Facilities/metro-reentry-facility","MEDIUM",355,0.0141026808328,"{2D3591BC-8806-4B8F-A709-C755DA3976A6}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1739.32449587148,8.4359616e-06,85125,"030701030102",246.86,"meters",-84.3359319538899,33.6861386705776,4918,130890238023015,"URBAN","SOUTH ATLANTIC"
"4424","10000329","VALDOSTA STATE PRISON ANNEX","3131 VAL TECH RD","VALDOSTA","GA","31601","-999","(229) 245-6450","STATE","OPEN",6,"LOWNDES","13185","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dcor.state.ga.us/facility-finder",2019-10-23,"IMAGERY/OTHER",2019-11-05,"http://www.dcor.state.ga.us/facility-finder","MEDIUM",554,0.0078852306568,"{8C000CA6-80A5-4D5E-86E3-CDD67540DE2D}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",967.854920531544,3.481282826e-06,9552,"031102040505",43.87,"meters",-83.3448189942905,30.8551354635084,4919,131850102012047,"RURAL","SOUTH ATLANTIC"
"4425","10000296","HARALSON COUNTY SHERIFF'S OFFICE","137 HAYES-GLASS DR","BREMEN","GA","30110","-999","(770) 646-2011","STATE","OPEN",0,"HARALSON","13143","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.haralsoncountysheriff.org/contact.html",2019-10-23,"IMAGERY/OTHER",2019-11-05,"http://www.haralsoncountysheriff.org/contact.html","MINIMUM",-999,0.00560398658708,"{531991E0-7FB0-4B5E-BFF4-807FDF35CB71}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",654.778940885354,1.549404241e-06,12609,"031501080203",396.97,"meters",-85.165919190547,33.716487386519,4920,131430103042038,"RURAL","SOUTH ATLANTIC"
"4426","10005928","ST MARTIN DEPORRES WORK RELEASE FACILITY - MALES","1101 CANVASBACK STREET","LAKE CHARLES","LA","70615","-999","(337) 439-5082","LOCAL","OPEN",NA,"CALCASIEU","22019","USA","922140","CORRECTIONAL INSTITUTIONS","http://appellateproject.org/Docs/PRISONLISTING.pdf",2016-02-15,"IMAGERY/OTHER",2019-12-16,"http://appellateproject.org/Docs/PRISONLISTING.pdf","NOT AVAILABLE",-999,0.00183245950832,"{3751C20F-DF59-4477-AA64-29D1A14E32DE}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",225.889202308493,1.81757999e-07,83441,"080802030705",2.92,"meters",-93.1596404168724,30.2243567969652,4921,220190016001000,"URBAN","WEST SOUTH CENTRAL"
"4427","10005920","HAMMOND CITY JAIL","303 EAST THOMAS STREET","HAMMOND","LA","70401","-999","(985) 277-5700","LOCAL","OPEN",NA,"TANGIPAHOA","22105","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.hammond.org/?page_id=336",2018-05-17,"IMAGERY/OTHER",2019-12-16,"http://www.hammond.org/?page_id=336","NOT AVAILABLE",-999,0.00158103568083,"{FF102FB6-9A2F-4DDA-93F4-F681EC4EF5F1}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",187.923669222424,1.30176958e-07,60508,"080702030305",13.24,"meters",-90.4581929184288,30.5051223819965,4922,221059544003012,"URBAN","WEST SOUTH CENTRAL"
"4428","10004574","TAYLOR CORRECTIONAL INSTITUTION","8501 HAMPTON SPRINGS ROAD","PERRY","FL","32348","8747","(850) 838-4000","STATE","OPEN",894,"TAYLOR","12123","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,"IMAGERY/OTHER",2019-12-12,"http://www.dc.state.fl.us/org/facilitydir.html","CLOSE",1301,0.0152654414029,"{43FEC62F-99EE-4292-AEC1-4939C23AC010}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1839.35372802003,1.3145459133e-05,54223,"031101020403",8.7,"meters",-83.7128822381925,30.0380144298714,4923,121239504013047,"RURAL","SOUTH ATLANTIC"
"4429","10000460","CENTRAL FLORIDA RECEPTION CENTER, SOUTH","7000 H C KELLEY RD","ORLANDO","FL","32831","2518","(407) 207-7777","STATE","OPEN",98,"ORANGE","12095","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,"IMAGERY/OTHER",2019-12-12,"http://www.dc.state.fl.us/ci/index.html","CLOSE",150,0.00535559731615,"{B9C8D5B4-1A60-4EF9-A087-3BE90A324110}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",628.563096184362,1.606531098e-06,1725,"030801011003",22.55,"meters",-81.1590095561321,28.4532751355644,4924,120950167313000,"RURAL","SOUTH ATLANTIC"
"4430","10002175","CENTRAL FLORIDA RECEPTION CENTER, MAIN","7000 H C KELLEY RD","ORLANDO","FL","32831","2518","(407) 207-7777","STATE","OPEN",1533,"ORANGE","12095","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,"IMAGERY/OTHER",2019-12-12,"http://www.dc.state.fl.us/ci/index.html","CLOSE",1659,0.0128526066925,"{6415D7B8-8BF5-4FC9-9A03-59B688D4C115}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1553.51397020875,1.1431939515e-05,1725,"030801011003",21.51,"meters",-81.1559589940705,28.4633911479918,4925,120950167313001,"RURAL","SOUTH ATLANTIC"
"4431","10000504","DESOTO ANNEX","13617 SE HWY 70","ARCADIA","FL","34266","7800","(863) 494-3727","STATE","OPEN",1369,"DESOTO","12027","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,"IMAGERY/OTHER",2019-12-12,"http://www.dc.state.fl.us/ci/index.html","CLOSE",1453,0.0157799636506,"{B377C45F-6FD4-495E-A2E3-8D48B3C70B4F}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1906.17153260435,1.4459942567e-05,85445,"031001011006",23.08,"meters",-81.6651847975368,27.2030000812194,4926,120270101021024,"RURAL","SOUTH ATLANTIC"
"4432","10006167","FLORIDA WOMEN'S RECEPTION CENTER","3700 NW 111TH PLACE","OCALA","FL","34482","1479","(352) 840-8000","STATE","OPEN",1276,"MARION","12083","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dc.state.fl.us/pub/pop/",2017-09-30,"IMAGERY/OTHER",2019-12-12,"http://www.dc.state.fl.us/ci/index.html","CLOSE",1345,0.0137040546192,"{34E5381E-7732-4027-8031-D18E8591E507}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1604.69593306836,1.0729424769e-05,779,"030801020600",36.21,"meters",-82.1862602141485,29.3097992160419,4927,120830003042007,"RURAL","SOUTH ATLANTIC"
"4433","10000494","HARDEE CORRECTIONAL INSTITUTION","6901 STATE ROAD 62","BOWLING GREEN","FL","33834","9505","(863) 767-3100","STATE","OPEN",1215,"HARDEE","12049","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,"IMAGERY/OTHER",2019-12-12,"http://www.dc.state.fl.us/org/facilitydir.html","CLOSE",1541,0.013107805433,"{B74976FE-2853-441B-9846-EDDCABC959CE}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1575.4878659165,1.1560959114e-05,88335,"031001010801",37.95,"meters",-82.0148376635955,27.590662039098,4928,120499703022006,"RURAL","SOUTH ATLANTIC"
"4434","10000465","HERNANDO CORRECTIONAL INSTITUTION","16415 SPRING HILL DR","BROOKSVILLE","FL","34604","8167","(352) 754-6715","STATE","OPEN",444,"HERNANDO","12053","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,"IMAGERY/OTHER",2019-12-12,"http://www.dc.state.fl.us/org/facilitydir.html","CLOSE",467,0.00967134196295,"{215EAEFA-0C97-4CF1-9FCC-CB0E71018C79}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1168.8332679505,5.875460704e-06,11133,"031002070403",20.06,"meters",-82.4544337347382,28.4830219925402,4929,120530409113002,"URBAN","SOUTH ATLANTIC"
"4435","10000453","LAKE CORRECTIONAL INSTITUTION","19225 US HWY 27","CLERMONT","FL","34715","9025","(352) 394-6146","STATE","OPEN",1057,"LAKE","12069","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,"IMAGERY/OTHER",2019-12-12,"http://www.dc.state.fl.us/org/facilitydir.html","CLOSE",1093,0.0141251612307,"{5CA8A240-BDDE-4921-A67D-FAA5D1DAE9E1}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1683.64751397208,1.378722041e-05,8941,"030801020201",25.26,"meters",-81.766427739137,28.6204936235045,4930,120690312082029,"RURAL","SOUTH ATLANTIC"
"4436","10000437","LOWELL CORRECTIONAL INSTITUTION","11120 NW GAINESVILLE RD","OCALA","FL","34482","1479","(352) 690-8900","STATE","OPEN",924,"MARION","12083","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,"IMAGERY/OTHER",2019-12-12,"http://www.dc.state.fl.us/org/facilitydir.html","CLOSE",1456,0.0140794579477,"{AF3AD55A-9C86-4CC0-BD91-29396DABDB06}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1683.81556690069,1.298000995e-05,100572,"030801021204",50.22,"meters",-82.2003976346302,29.310797890345,4931,120830003042005,"RURAL","SOUTH ATLANTIC"
